probe_id,pc2_loading_rss,pc2_max_abs_loading,pc2_dominant_day,gene_title,gene_symbol,gene_id,go_process,go_function
213388_PM_at,0.015772953173470487,0.00938182312503537,D7,phosphodiesterase 4D interacting protein,PDE4DIP,9659,cellular protein complex assembly,enzyme binding///protein binding
231078_PM_at,0.015771356535808388,0.010398468900503438,D0,,,,,
212070_PM_at,0.015759949292768922,0.009830717377882735,D3,adhesion G protein-coupled receptor G1,ADGRG1,9289,G-protein coupled receptor signaling pathway///Rho protein signal transduction///angiogenesis///brain development///cell adhesion///cell migration///cell surface receptor signaling pathway///cell-cell signaling///cerebral cortex radial glia guided migration///cerebral cortex regionalization///layer formation in cerebral cortex///negative regulation of cell proliferation///negative regulation of neuron migration///positive regulation of Rho protein signal transduction///positive regulation of cell adhesion///positive regulation of neural precursor cell proliferation///protein kinase C signaling///vascular endothelial growth factor production,G-protein coupled receptor activity///collagen binding///extracellular matrix binding///heparin binding
236684_PM_at,0.015739782821181353,0.010320078544071708,D7,CCR4-NOT transcription complex subunit 9,CNOT9,9125,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest///cytokine-mediated signaling pathway///gene silencing by RNA///negative regulation of intracellular estrogen receptor signaling pathway///negative regulation of translation///nuclear-transcribed mRNA poly(A) tail shortening///positive regulation of ligand-dependent nuclear receptor transcription coactivator activity///regulation of transcription, DNA-templated///sex differentiation///transcription, DNA-templated",protein binding///protein domain specific binding///protein homodimerization activity
222566_PM_at,0.015736119986988355,0.009605716136141881,D0,lysine methyltransferase 5B,KMT5B,51111,"histone H4-K20 trimethylation///muscle organ development///regulation of transcription, DNA-templated///transcription, DNA-templated",histone methyltransferase activity (H4-K20 specific)///histone-lysine N-methyltransferase activity
231798_PM_at,0.015733670823212274,0.009150010328925384,D7,noggin,NOG,9241,BMP signaling pathway///axial mesoderm development///cartilage development///cell differentiation in hindbrain///dorsal/ventral pattern formation///embryonic digit morphogenesis///embryonic skeletal joint morphogenesis///embryonic skeletal system development///endoderm formation///epithelial to mesenchymal transition///face morphogenesis///fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation///in utero embryonic development///limb development///lung morphogenesis///mesoderm formation///middle ear morphogenesis///motor neuron axon guidance///negative regulation of BMP signaling pathway///negative regulation of BMP signaling pathway///negative regulation of apoptotic signaling pathway///negative regulation of astrocyte differentiation///negative regulation of canonical Wnt signaling pathway///negative regulation of cardiac muscle cell proliferation///negative regulation of cartilage development///negative regulation of cell migration///negative regulation of cytokine activity///negative regulation of osteoblast differentiation///negative regulation of pathway-restricted SMAD protein phosphorylation///negative regulation of transcription from RNA polymerase II promoter///nervous system development///neural plate morphogenesis///neural tube closure///notochord morphogenesis///osteoblast differentiation///pituitary gland development///positive regulation of branching involved in ureteric bud morphogenesis///positive regulation of epithelial cell proliferation///positive regulation of glomerulus development///positive regulation of transcription from RNA polymerase II promoter///prostatic bud formation///regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation///regulation of neuron differentiation///skeletal system development///somatic stem cell population maintenance///somite development///spinal cord development///ureteric bud formation///wound healing,cytokine binding///protein binding///protein complex binding///protein homodimerization activity
219750_PM_at,0.015730426538837255,0.010911803477151386,D0,transmembrane protein 144,TMEM144,55314,,
203562_PM_at,0.015726871789361628,0.008541416002179149,D0,fasciculation and elongation protein zeta 1,FEZ1,9638,axon guidance///cell adhesion///cellular response to growth factor stimulus///establishment of mitochondrion localization///negative regulation of autophagosome assembly///nervous system development///positive regulation of neuron projection development///transport,gamma-tubulin binding///protein N-terminus binding///protein binding///protein kinase C binding
238992_PM_at,0.015651004327959194,0.009987489393917767,D7,DNA polymerase iota,POLI,11201,DNA repair///DNA replication///error-prone translesion synthesis///translesion synthesis,DNA-directed DNA polymerase activity///damaged DNA binding///metal ion binding///protein binding
230828_PM_at,0.01564511491362475,0.0105498834424879,D7,GRAM domain containing 2,GRAMD2,196996,,
213844_PM_at,0.01564054381862057,0.011252844755942314,D0,homeobox A5,HOXA5,3202,anterior/posterior pattern specification///bronchiole development///cell migration///cell-cell signaling involved in mammary gland development///embryonic skeletal system morphogenesis///epithelial tube branching involved in lung morphogenesis///intestinal epithelial cell maturation///lung alveolus development///lung goblet cell differentiation///lung-associated mesenchyme development///mammary gland alveolus development///mammary gland epithelial cell differentiation///mesenchymal-epithelial cell signaling///multicellular organism growth///negative regulation of angiogenesis///negative regulation of erythrocyte differentiation///positive regulation of apoptotic process///positive regulation of myeloid cell differentiation///positive regulation of receptor biosynthetic process///positive regulation of transcription from RNA polymerase II promoter///regulation of mammary gland epithelial cell proliferation///respiratory system process///thyroid gland development///trachea cartilage morphogenesis///transcription from RNA polymerase II promoter,"DNA binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding///protein binding///transcription factor activity, sequence-specific DNA binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"
223583_PM_at,0.015637596496771888,0.01216090789952081,D0,TNF alpha induced protein 8 like 2,TNFAIP8L2,79626,innate immune response///negative regulation of T cell activation///negative regulation of inflammatory response,protein binding
226423_PM_at,0.015616677369583859,0.01042230872378161,D0,progestin and adipoQ receptor family member 8,PAQR8,85315,multicellular organism development///oogenesis///response to steroid hormone///steroid hormone mediated signaling pathway,steroid binding///steroid hormone receptor activity
220496_PM_at,0.015612593381248428,0.010090236865833482,D0,C-type lectin domain family 1 member B,CLEC1B,51266,cell surface receptor signaling pathway///defense response///platelet activation///platelet formation,carbohydrate binding///protein binding///transmembrane signaling receptor activity
203939_PM_at,0.015594926983774049,0.00860213647481861,D1,5'-nucleotidase ecto,NT5E,4907,AMP catabolic process///DNA metabolic process///adenosine biosynthetic process///brain development///dephosphorylation///leukocyte cell-cell adhesion///negative regulation of inflammatory response///positive regulation of lipid biosynthetic process///purine nucleotide biosynthetic process///purine nucleotide catabolic process///pyrimidine nucleoside catabolic process///response to aluminum ion,5'-nucleotidase activity///5'-nucleotidase activity///ferrous iron binding///nucleotide binding
236307_PM_at,0.015554417639713764,0.008780405782408879,D7,,,,,
210395_PM_x_at,0.015429687233876811,0.00925030034301905,D3,myosin light chain 4,MYL4,4635,cardiac muscle contraction///muscle filament sliding///positive regulation of ATPase activity///regulation of the force of heart contraction,actin filament binding///actin monomer binding///calcium ion binding///myosin II heavy chain binding
203324_PM_s_at,0.015415656105667896,0.009546680253684115,D0,caveolin 2,CAV2,858,caveola assembly///caveola assembly///endoplasmic reticulum organization///insulin receptor signaling pathway///mitochondrion organization///negative regulation of endothelial cell proliferation///negative regulation of transforming growth factor beta receptor signaling pathway///positive regulation by host of viral process///positive regulation by host of viral release from host cell///positive regulation of GTPase activity///positive regulation of MAPK cascade///positive regulation of dopamine receptor signaling pathway///positive regulation of endothelial cell proliferation///protein oligomerization///receptor-mediated endocytosis of virus by host cell///regulation of mitotic nuclear division///skeletal muscle fiber development///vesicle docking///vesicle fusion///vesicle organization,"protein binding///protein binding, bridging///protein complex scaffold///protein heterodimerization activity///protein homodimerization activity///protein kinase binding///scaffold protein binding"
